track_id,explicit,energy,mode,instrumentalness,liveness,valence,popularity_norm,duration_ms_norm,danceability_norm,key_norm,loudness_norm,speechiness_norm,acousticness_norm,tempo_norm,time_signature_norm,col1|activation,col1|amazement,col1|calmness,col1|joyful,col1|nostalgia,col1|power,col1|sadness,col1|solemnity,col1|tenderness,col1|tension,col1|country,col1|hip,col1|hop,col1|reggae,col1|rock
483,0QnONzv3TvHAWk294h6DaQ,0,0.692,1,0.000158,0.193,0.774,0.72,0.0341985242104041,0.627648839556004,0.6363636363636364,0.8111539402838962,0.0284243048403707,0.3644578313253012,0.4547956214156124,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6755992580914838,0.0,0.7372690434747933,0.0,0.0,0.0,0.0,0.0,1.0
484,4ekUwwCPIKT1ef5GllLSk1,0,0.741,1,0.0,0.103,0.722,0.56,0.0344121281466974,0.6236125126135217,0.6363636363636364,0.8385340186000978,0.0285272914521112,0.3373493975903615,0.4546982113068784,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6755992580914838,0.0,0.7372690434747933,0.0,0.0,0.0,0.0,0.0,1.0
485,1TanmIWbaUj5NVwJ3k4XPd,0,0.688,1,9.44e-06,0.295,0.671,0.68,0.0384942773725434,0.7356205852674066,0.2727272727272727,0.8035364659813998,0.027188465499485,0.1275100401606425,0.5027457474399406,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,1.0,0.0,0.0,0.0,0.0
486,6vgN6KGstss0GnBbKlMNK9,0,0.716,1,0.0,0.0344,0.734,0.6,0.0325252933761063,0.6326942482341069,0.1818181818181818,0.8080182329906999,0.0362512873326467,0.1275100401606425,0.4139523745743381,0.8,0.0,0.8372970573442635,0.0,0.0,0.0,0.0,0.0,0.0,0.5467482398349692,0.0,1.0,0.0,0.0,0.0,0.0
487,5BeY2wY4rGFD1Q3aXO83Bv,0,0.484,1,0.0,0.135,0.263,0.58,0.0492220010630355,0.4480322906155398,0.8181818181818182,0.7906418257464513,0.0297631307929969,0.1204819277108433,0.5995389254853256,0.8,0.0,0.6941073495014397,0.0,0.0,0.0,0.0,0.0,0.5592696896941787,0.45324651301191865,0.0,1.0,0.0,0.0,0.0,0.0
488,6wNwHBUjsessjRioNVFbaO,0,0.663,1,0.00644,0.239,0.737,0.54,0.0450186316033431,0.3975782038345106,0.0,0.8165228830151737,0.0303810504634397,0.0772088353413654,0.8424959716861283,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,26vqUx8SRjHbmG9mD7inhX,0,0.225,1,0.0,0.104,0.369,0.52,0.0334153097773285,0.6700302724520686,0.2727272727272727,0.7033620900636318,0.0356333676622039,0.6305220883534137,0.3534201095051972,0.8,0.4378306950995313,0.558775892410348,0.0,0.4378306950995313,0.3783972943482235,0.40148917114697563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
490,73WEZ2qitNdBiUEhtckC6G,0,0.593,0,2.25e-05,0.212,0.175,0.5,0.0561593229040024,0.2361251261352169,0.3636363636363636,0.7983663729809104,0.0341915550978372,0.3403614457831325,0.6493033147848252,0.6000000000000001,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,0.0,0.0,0.0,0.0,1.0
491,3yfqSUWxFvZELEM4PmlwIR,1,0.661,0,0.0,0.0454,0.76,0.84,0.0499932892763347,0.9576185671039352,0.4545454545454546,0.8528511992168379,0.0589083419155509,0.0303212851405622,0.4241560834642282,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
492,5EvF8OdvwB2CQy9Un7eiiI,1,0.661,0,0.0,0.0454,0.76,0.52,0.0499932892763347,0.9576185671039352,0.4545454545454546,0.8528511992168379,0.0589083419155509,0.0303212851405622,0.4241560834642282,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
493,5v8F7GFQgmCESBpPFbC9DN,1,0.651,0,0.0,0.0424,0.777,0.5700000000000001,0.0501000912444814,0.958627648839556,0.4545454545454546,0.8531265296133137,0.0563336766220391,0.0338353413654618,0.4241195546734529,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
494,7FDV5ELOJHCGLe52AnttEd,0,0.766,1,0.0,0.0406,0.807,0.73,0.0412592023245804,0.7467204843592331,0.5454545454545454,0.8728126529613313,0.1833161688980432,0.1164658634538152,0.6921434688551471,0.8,0.6092002765432257,0.0,0.0,0.6092002765432257,0.0,0.0,0.0,0.0,0.507690896234426,0.0,0.0,0.0,0.0,1.0,0.0
495,2W31oMmNa2wHNyavreExkH,0,0.763,1,0.0,0.047,0.82,0.52,0.0412616943705038,0.8123107971745711,0.5454545454545454,0.8725679148311306,0.0970133882595262,0.1214859437751004,0.3461671151590423,0.8,0.6092002765432257,0.0,0.0,0.6092002765432257,0.0,0.0,0.0,0.0,0.507690896234426,0.0,0.0,0.0,0.0,1.0,0.0
496,3njcsRzRNdtYGd9jvRp6bJ,0,0.763,1,0.0,0.047,0.82,0.48,0.0412616943705038,0.8123107971745711,0.5454545454545454,0.8725679148311306,0.0970133882595262,0.1214859437751004,0.3461671151590423,0.8,0.6092002765432257,0.0,0.0,0.6092002765432257,0.0,0.0,0.0,0.0,0.507690896234426,0.0,0.0,0.0,0.0,1.0,0.0
497,2u9v2LS9eZJkNBf6BVrhYs,0,0.765,1,0.0,0.043,0.836,0.53,0.0412592023245804,0.8123107971745711,0.5454545454545454,0.8731032794909446,0.0952626158599382,0.1265060240963855,0.3461508801409199,0.8,0.6092002765432257,0.0,0.0,0.6092002765432257,0.0,0.0,0.0,0.0,0.507690896234426,0.0,0.0,0.0,0.0,1.0,0.0
498,2kRFrWaLWiKq48YYVdGcm8,0,0.463,0,0.0482,0.0954,0.0629,0.66,0.0441595877728834,0.2986881937436932,0.4545454545454546,0.7432085168869309,0.0462409886714727,0.7078313253012049,0.503054212784265,1.0,0.4850843923109101,0.0,0.5946654489094542,0.4850843923109101,0.41923653054812293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499,2rtGaCAeYtmcIvuZsvgTf6,0,0.302,0,0.797,0.11,0.19,0.64,0.0628331998902075,0.1685166498486377,0.5454545454545454,0.7396598139990209,0.0355303810504634,0.3172690763052209,0.4140984897374392,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6879841485181076,0.0,0.0,0.725725713605226,0.0,0.0,0.0,0.0,1.0
500,63peVCtLTPd0aM9x5j97sB,0,0.942,1,0.24,0.14,0.356,0.5700000000000001,0.0407561650546096,0.4006054490413723,0.0909090909090909,0.8790687714145863,0.0894953656024716,0.0002279116465863,0.6453013828176686,0.8,0.0,0.7545378843389785,0.0,0.0,0.0,0.0,0.4514940627075989,0.0,0.0,0.4762622097511464,0.0,0.0,0.0,0.0,1.0
501,6YR2MkzMhojHBmW1TbXtZO,0,0.621,0,0.0256,0.0627,0.81,0.56,0.0424981051550818,0.8092835519677094,0.4545454545454546,0.79643906020558,0.0388259526261586,0.0978915662650602,0.3892589120102606,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,1.0,0.0
502,1ti85OealKe0Yq23ws9n0e,0,0.56,1,0.0289,0.0753,0.796,0.46,0.0424886709812288,0.8072653884964682,0.7272727272727273,0.7717511013215859,0.0425334706488156,0.0985943775100401,0.3892507945011993,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,1.0,0.0
503,0gmbgwZ8iqyMPmXefof8Yf,0,0.764,1,0.0,0.099,0.543,0.8,0.0392490112807798,0.450050454086781,0.9090909090909092,0.8406448849730788,0.0339855818743563,0.0013554216867469,0.698487302186451,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
504,0vur7myNcfUymUt6mHhNZe,0,0.795,1,0.0,0.101,0.519,0.55,0.0393082863731012,0.4359233097880928,0.9090909090909092,0.8562316446402348,0.033058702368692,0.0012851405622489,0.6981504255604125,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
505,0F2nGhgFNlkVHm81zNEvW6,0,0.763,1,0.0,0.108,0.538,0.58,0.0392466972381367,0.4439959636730575,0.9090909090909092,0.8409355115026921,0.0347064881565396,0.0011947791164658,0.6987511212309391,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
506,7gKgd0P3dAAePiSQQBqrlf,1,0.809,0,0.00175,0.0613,0.737,0.71,0.0405662355545888,0.8274470232088799,0.3636363636363636,0.8143814243759177,0.2584963954685891,0.4447791164658635,0.3369212723383702,0.8,0.5353026647899827,0.0,0.0,0.5353026647899827,0.0,0.49087061643871377,0.0,0.0,0.0,0.431217059095027,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
507,09OpntwPHuNICsyEt1ETpE,0,0.676,1,0.385,0.0534,0.551,0.61,0.0437227677231636,0.7366296670030272,0.8181818181818182,0.8499143416544297,0.0480947476828012,0.0089759036144578,0.3812063430215804,0.8,0.0,0.0,0.6295062138461327,0.0,0.0,0.0,0.3921453464613317,0.5280447292547239,0.0,0.4136577303570362,0.0,0.0,0.0,0.0,1.0
508,71KdrHdOLLcpds5mnhkGUJ,0,0.462,1,0.629,0.0812,0.565,0.26,0.0441784561205894,0.7265388496468214,0.8181818181818182,0.6918593979441996,0.0372811534500515,0.3965863453815261,0.3816487472654141,0.8,0.0,0.0,0.6295062138461327,0.0,0.0,0.0,0.3921453464613317,0.5280447292547239,0.0,0.4136577303570362,0.0,0.0,0.0,0.0,1.0
509,28cnXtME493VX9NOw9cIUh,0,0.392,0,0.000227,0.0948,0.163,0.76,0.0379483413120337,0.5388496468213926,0.8181818181818182,0.8009667156142927,0.0274974253347064,0.6516064257028114,0.3668261757197187,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,5rpRzNcJZqKQXk9PIjreB6,0,0.378,0,0.00035,0.105,0.149,0.59,0.0379483413120337,0.5489404641775985,0.8181818181818182,0.7861141703377386,0.027188465499485,0.7218875502008032,0.3696632451365974,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
511,3Jq9rsqmRtqcVKtzP9dnxZ,0,0.584,1,0.0951,0.962,0.753,0.65,0.046884105980305,0.6407669021190716,0.0,0.7967449828683308,0.1483007209062821,0.5220883534136547,0.3939711260202694,0.8,0.5064791878491148,0.0,0.0,0.5064791878491148,0.0,0.46443959185298367,0.0,0.520820055365417,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512,7FrJV8tydWEv1Mxu2mIQrm,1,0.695,0,0.0,0.0808,0.961,0.64,0.0525043815507432,0.9152371342078708,1.0,0.8218918257464513,0.1390319258496395,0.2469879518072289,0.4099626188707733,0.8,0.43110163597152934,0.5501880157232726,0.0,0.43110163597152934,0.0,0.0,0.0,0.44330820160314743,0.359268346325157,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
513,4675yUu8AUbE72T94BkLCD,1,0.74,0,0.0,0.0881,0.963,0.66,0.0526539043061485,0.9011099899091828,1.0,0.8422662750856582,0.1359423274974253,0.3002008032128514,0.4100356764523238,0.8,0.43110163597152934,0.5501880157232726,0.0,0.43110163597152934,0.0,0.0,0.0,0.44330820160314743,0.359268346325157,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
514,1sR3kJi14jA8Gau3a0yXAo,0,0.62,1,0.0,0.129,0.502,0.58,0.0350837345230597,0.6175580221997982,0.6363636363636364,0.7680953255017131,0.0664263645726055,0.2560240963855422,0.5835677264074747,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,1.0,0.0,0.0,0.0,0.0
515,1EKiQ1InQXuodp4M1idrng,0,0.675,1,0.0,0.144,0.473,0.52,0.0349318977250112,0.5913218970736629,0.6363636363636364,0.7981675232501223,0.0799176107106076,0.2610441767068273,0.5841400107962871,0.8,0.0,0.0,0.0,0.0,0.6073919453973693,0.0,0.5366976089374832,0.0,0.5856882286909882,0.0,1.0,0.0,0.0,0.0,0.0
516,3iBemYZi4lw53UYDlxqMlw,0,0.394,1,2.55e-05,0.115,0.383,0.5700000000000001,0.0409222421150777,0.5408678102926338,0.0,0.770206191874694,0.0355303810504634,0.856425702811245,0.4065126775197762,0.8,0.0,0.0,0.0,0.0,0.0,0.6368970047277791,0.5304006220523482,0.0,0.0,0.5594974401150246,1.0,0.0,0.0,0.0,0.0
517,3G0yz3DZn3lfraledmBCT0,1,0.772,0,4.35e-06,0.0368,0.848,0.76,0.0438130153862475,0.7184661957618567,0.9090909090909092,0.8715124816446401,0.3563336766220391,0.0523092369477911,0.3438658013402007,0.8,0.0,0.8121055930068305,0.0,0.0,0.0,0.5835105018823775,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
518,2D1hlMwWWXpkc3CZJ5U351,1,0.758,0,1.3e-05,0.0401,0.889,0.67,0.0438107013436043,0.7063572149344096,0.9090909090909092,0.8716960352422907,0.3522142121524202,0.044578313253012,0.3193955702753053,0.8,0.0,0.8121055930068305,0.0,0.0,0.0,0.5835105018823775,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
519,4PkJ7c9y1CwpuVOiJODnCZ,0,0.858,0,0.000247,0.226,0.597,0.71,0.0363345635733375,0.4591321897073663,1.0,0.8312071708272148,0.0402677651905252,0.0006184738955823,0.6620559215199224,0.8,0.0,0.0,0.0,0.0,0.6433973744001389,0.0,0.0,0.7655323759417413,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,6Q0vPvduxoRFUBc0hBlyMv,0,0.845,0,0.000505,0.172,0.6,0.51,0.0363274434421277,0.4682139253279516,1.0,0.831069505628977,0.0407826982492276,0.0005100401606425,0.6619747464293108,0.8,0.0,0.0,0.0,0.0,0.6433973744001389,0.0,0.0,0.7655323759417413,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521,6RHHbAbyIcPpvS1dP3KUGq,0,0.356,0,0.515,0.0944,0.0839,0.65,0.0523286923131419,0.4540867810292633,0.9090909090909092,0.7083333333333333,0.0347064881565396,0.2700803212851406,0.7303201139698273,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5501800877947726,0.0,0.6004014098730742,0.5803619715458287,0.0,0.0,0.0,0.0,1.0
522,6C781pluv3BPxGHHCUJNYc,1,0.674,1,0.0,0.344,0.575,0.64,0.0508240305852356,0.7447023208879919,0.0909090909090909,0.8826021781693587,0.2883625128733265,0.2761044176706828,0.3203534363445233,0.8,0.0,0.0,0.0,0.0,0.0,0.6204545350823506,0.0,0.0,0.5638734115652453,0.5450531585318221,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
523,3ORfa5ilEthp2U0TRcv7kv,1,0.675,1,0.0,0.362,0.519,0.63,0.0508263446278788,0.5428859737638749,0.0,0.8825868820362212,0.345005149330587,0.2459839357429719,0.320580726598236,0.8,0.0,0.0,0.0,0.0,0.0,0.6204545350823506,0.0,0.0,0.5638734115652453,0.5450531585318221,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
524,4qxmRSo4stBg8CFW7Hj7Kj,1,0.668,0,0.0,0.352,0.554,0.5,0.0508286586705219,0.7426841574167508,0.9090909090909092,0.8825715859030836,0.2893923789907312,0.2710843373493976,0.3201667336361164,0.8,0.0,0.0,0.0,0.0,0.0,0.6204545350823506,0.0,0.0,0.5638734115652453,0.5450531585318221,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
525,2h0HkReHGCQPOEDZXEMcTO,0,0.571,0,0.8,0.0851,0.0412,0.63,0.055651479545465,0.3037336024217961,0.7272727272727273,0.7624816446402349,0.0341915550978372,0.0008232931726907,0.7227992418246537,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
526,5he7AYCR3MGloRnuWEMroT,0,0.91,1,0.0469,0.0863,0.616,0.61,0.0376589079783562,0.4661957618567104,0.0909090909090909,0.8076664219285363,0.03697219361483,8.614457831325302e-05,0.631907492866739,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
527,76pllrWpfiCoLGhijQBYhO,0,0.257,1,1.07e-06,0.529,0.56,0.61,0.0344238763631936,0.4248234106962664,0.8181818181818182,0.6810144395496818,0.091967044284243,0.8453815261044176,0.3644233930376125,0.8,0.0,0.6677012146810805,0.0,0.0,0.45216040366107996,0.0,0.39953346326044303,0.0,0.43600351949218846,0.0,1.0,0.0,0.0,0.0,0.0
528,1Yuim9eHBfG8YUJII28XDF,0,0.867,1,0.0165,0.266,0.726,0.6,0.0400749465011141,0.5489404641775985,0.9090909090909092,0.8332262604013705,0.0532440782698249,2.640562248995984e-05,0.3812185192851721,0.8,0.0,0.0,0.0,0.0,0.5977647511162757,0.0,0.0,0.0,0.5764050394612252,0.5571665216132431,0.0,0.0,0.0,0.0,1.0
529,7fxvJLkPyZVzsRTALWFn5x,0,0.872,0,0.0121,0.309,0.737,0.43,0.04010111298331,0.5660948536831484,0.9090909090909092,0.8326908957415564,0.0515962924819773,3.734939759036145e-05,0.3811698142308051,0.8,0.0,0.0,0.0,0.0,0.5977647511162757,0.0,0.0,0.0,0.5764050394612252,0.5571665216132431,0.0,0.0,0.0,0.0,1.0
530,59q0gDvWPoL2DQ1SAt5ZLY,1,0.788,0,0.0,0.11,0.292,0.5700000000000001,0.0313504717264929,0.6760847628657921,1.0,0.8805983847283406,0.0458290422245108,0.0022590361445783,0.3348391312641803,0.8,0.5353026647899827,0.0,0.0,0.5353026647899827,0.0,0.49087061643871377,0.0,0.0,0.0,0.431217059095027,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
531,1CYyIsAaTrnmJ8MO2rec5f,1,0.767,0,0.0,0.0996,0.344,0.53,0.0313504717264929,0.686175580221998,1.0,0.8812561184532549,0.040885684860968,0.0021385542168674,0.334920306354792,0.8,0.5353026647899827,0.0,0.0,0.5353026647899827,0.0,0.49087061643871377,0.0,0.0,0.0,0.431217059095027,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
532,56gKqLyxcyyXm4aSByvn59,1,0.767,0,0.0,0.0995,0.344,0.49,0.0313479796805695,0.686175580221998,1.0,0.8812561184532549,0.040885684860968,0.0021385542168674,0.3349162476002614,0.8,0.5353026647899827,0.0,0.0,0.5353026647899827,0.0,0.49087061643871377,0.0,0.0,0.0,0.431217059095027,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
533,600s08VdbjiyAjDGDjYSFI,0,0.947,1,0.00322,0.238,0.484,0.5700000000000001,0.0338685061288309,0.2159434914228052,0.3636363636363636,0.8404766275085658,0.0524201853759011,0.0005552208835341,0.693024218588284,0.8,0.0,0.0,0.0,0.0,0.44743518868951326,0.0,0.39535821596555776,0.5323710302622435,0.43144714891820846,0.4170468520667402,0.0,0.0,0.0,0.0,1.0
534,6p6LQkPZFP8MLCFT1tRpZw,0,0.679,1,0.0302,0.438,0.777,0.56,0.0316162306238979,0.5872855701311805,0.9090909090909092,0.829662261380323,0.0333676622039134,0.5642570281124499,0.6707578912334962,0.8,0.0,0.0,0.6163401521416987,0.0,0.43451710116208836,0.0,0.0,0.5170007247077438,0.0,0.40500611885169197,1.0,0.0,0.0,0.0,0.0
535,7jLbTp3qZzah9kMIdW8e5M,1,0.614,0,0.0,0.0788,0.663,0.7000000000000001,0.0417789719028942,0.8012108980827447,0.4545454545454546,0.8359030837004404,0.0480947476828012,0.0967871485943775,0.3270097937746823,0.8,0.0,0.0,0.6569749022447083,0.0,0.4631644215741233,0.0,0.40925672374716526,0.0,0.0,0.4317078068279521,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
536,4jkyHIq5NSOQFq349uoDYC,1,0.597,0,0.0,0.0746,0.687,0.33,0.0421659510341456,0.798183652875883,0.4545454545454546,0.8361478218306412,0.0548918640576725,0.1024096385542168,0.326973264983907,0.8,0.0,0.0,0.6569749022447083,0.0,0.4631644215741233,0.0,0.40925672374716526,0.0,0.0,0.4317078068279521,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
537,57I7CUbXo4XlWuTVB8pXW6,0,0.842,1,0.0,0.217,0.67,0.62,0.0427782823181865,0.5368314833501514,0.4545454545454546,0.8297540381791483,0.0518022657054582,0.0410642570281124,0.3660468948498463,0.8,0.0,0.0,0.0,0.0,0.6433973744001389,0.0,0.0,0.7655323759417413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
538,1OiVtrpSYKTtg3S3EHyvY1,0,0.834,1,0.0,0.244,0.611,0.49,0.0427782823181865,0.4318869828456104,0.4545454545454546,0.8307023984336759,0.0631307929969104,0.0375502008032128,0.7308964571131703,0.8,0.0,0.0,0.0,0.0,0.6433973744001389,0.0,0.0,0.7655323759417413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
539,0Ox458KpvZQ1Kuj9mUNPLL,0,0.805,1,0.0,0.208,0.69,0.53,0.0421873114277749,0.5176589303733602,0.4545454545454546,0.8119493392070484,0.0479917610710607,0.0422690763052208,0.3651377338349953,0.8,0.0,0.0,0.0,0.0,0.6433973744001389,0.0,0.0,0.7655323759417413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,2tNmhDlMbwQZLxQtWMt2EU,1,0.72,1,0.0,0.633,0.538,0.62,0.0445227144645821,0.7941473259334006,0.6363636363636364,0.801991556534508,0.2584963954685891,0.2228915662650602,0.4911214744643459,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
541,1zUpNXz22EFtljQX3WPDzQ,1,0.744,1,0.0,0.331,0.529,0.5,0.0480471794134222,0.7991927346115035,0.6363636363636364,0.8079417523250122,0.2481977342945417,0.179718875502008,0.4910524756373259,0.8,0.0,0.0,0.0,0.0,0.0,0.7512818261607694,0.0,0.0,0.0,0.6599815282873753,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
542,2GyH5rvdnfkjzsTFaWrrov,0,0.658,1,0.0914,0.778,0.85,0.6,0.0268813433693956,0.7204843592330978,0.3636363636363636,0.7442792462065589,0.0386199794026776,0.6566265060240964,0.4503999902589891,0.8,0.41244385308250153,0.5263762560615955,0.5056153381369769,0.41244385308250153,0.3564565934361824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
543,37cjy72zqnjI97ACS5xgpP,1,0.713,1,0.000217,0.117,0.667,0.59,0.0414989727430697,0.9475277497477296,0.6363636363636364,0.8367290748898678,0.1441812564366632,0.0394578313253012,0.4584038541933022,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4420787023579956,0.5952826695571307,0.48243235634803283,0.46633033977524047,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
544,2Sionb7ZAmdVGH9mieuJ7Z,1,0.713,1,0.00076,0.325,0.666,0.55,0.0415582478353911,0.94853683148335,0.6363636363636364,0.8365761135584924,0.1307929969104016,0.0320281124497991,0.4584566180021998,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4420787023579956,0.5952826695571307,0.48243235634803283,0.46633033977524047,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
545,4HSAJpNocVNJbwbQvtCMdO,1,0.706,1,0.000121,0.136,0.614,0.51,0.0414989727430697,0.9424823410696268,0.6363636363636364,0.8364384483602545,0.1833161688980432,0.0306224899598393,0.458485029283914,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4420787023579956,0.5952826695571307,0.48243235634803283,0.46633033977524047,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
546,010kA3otO6umetgBUPUYBw,1,0.687,1,0.000239,0.238,0.644,0.43,0.0417814639488176,0.9475277497477296,0.6363636363636364,0.8271231032794909,0.1740473738414006,0.0308232931726907,0.4587123195376267,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4420787023579956,0.5952826695571307,0.48243235634803283,0.46633033977524047,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
547,5D2mYZuzcgjpchVY1pmTPh,1,0.574,1,3.2e-05,0.38,0.755,0.8,0.0366264889529384,0.6195761856710393,1.0,0.7959954723445912,0.4799176107106077,0.0254016064257028,0.5080464808568843,1.0,0.5318402253887231,0.0,0.0,0.5318402253887231,0.0,0.48769557197308466,0.0,0.0,0.44322113938167496,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
548,7Cw7lE5VJt4avuE1xjeM4q,1,0.561,1,5.49e-05,0.325,0.778,0.59,0.0364579198465469,0.6165489404641775,0.6363636363636364,0.7867107195301027,0.4963954685890834,0.0265060240963855,0.5158311720465458,1.0,0.5318402253887231,0.0,0.0,0.5318402253887231,0.0,0.48769557197308466,0.0,0.0,0.44322113938167496,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0
549,0ADZ5dmXhlfzjMw6lefoPl,0,0.797,1,0.0,0.107,0.293,0.72,0.0418003322965235,0.5227043390514632,0.5454545454545454,0.8389470141948114,0.0318228630278063,0.000683734939759,0.5394815346962631,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
550,3WZbjAjRlUBhZ81c9tIuh5,0,0.797,1,0.0,0.107,0.293,0.55,0.0418003322965235,0.5227043390514632,0.5454545454545454,0.8389470141948114,0.0318228630278063,0.0006987951807228,0.5394693584326713,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
551,1EFddFVisHbqCHah6oBlhD,0,0.797,1,0.0,0.107,0.293,0.51,0.0418003322965235,0.5227043390514632,0.5454545454545454,0.8389470141948114,0.0318228630278063,0.000683734939759,0.5394815346962631,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
552,1ugu7qq0KcfDcH3dHUSjj3,0,0.797,1,0.0,0.108,0.288,0.53,0.0417980182538803,0.5257315842583249,0.5454545454545454,0.8386716837983357,0.0320288362512873,0.0007811244979919,0.539404418360182,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
553,0G53JYumT2vVxRGOtROlXk,0,0.797,1,0.0,0.107,0.293,0.51,0.0418003322965235,0.5227043390514632,0.5454545454545454,0.8389470141948114,0.0318228630278063,0.000683734939759,0.5394815346962631,0.8,0.0,0.0,0.0,0.0,0.5285638605823911,0.0,0.46704432334832086,0.0,0.5096768793205534,0.4926655295435328,0.0,0.0,0.0,0.0,1.0
